"p_id";"p_ident";"p_number";"p_projet";"p_type";"p_titre";"p_type_com";"p_speaker_invite";"p_nom_conference";"p_date_debut_conference";"p_date_fin_conference";"p_ville_conference";"p_pays_conference";"p_lien_conference";"p_nom_journal";"p_publication_journal";"p_volume_journal";"p_pages_journal";"p_annee_publication";"p_doi";"p_url_bdd";"p_date_soumission";"p_date_notification";"p_date_soumission_finale";"p_nom_responsable";"p_liste_auteurs";"p_affiliation";"p_directeur_stage";"p_date_debut_stage";"p_date_fin_stage";"p_award";"p_date_soutenance_these";"p_composition_jury_these";"p_etablissement_delivrant_these";"p_directeur_these";"p_date_debut_these";"p_date_fin_these";"p_nom_meeting";"p_date_meeting";"p_auteur";"p_avec_abstract";"Statut";"p_actif";"pf_id";"pf_publication_id";"pf_type";"pf_version_of";"pf_file";"pf_abstract";"pf_titre";"pf_notes";"pf_postman";"pf_timestamp";"pf_actif"
"587";"V075-28";"28";"V075";"conference";"DP-SGD Without Clipping: The Lipschitz Neural Network Way";"";"";"ICLR";"06/05/2024";"10/05/2024";"Vienna";"Austria";"https://iclr.cc/";"";"";"";"";"";"";"";"28/09/2023";"30/11/2023";"24/11/2023";"";" Bethune Louis (1), Massena Thomas (2) Boissin Thibaut (2) Bellet Aur\'elien (3), Corentin Friedrich (2), Yannick Prudent (2),  Vigouroux David (2) Mamalet Franck (2) , Mathieu Serrurier (1)";"(1) IRIT (2) IRT Saint Exupery (3) Inria";"";"";"";"non";"";"";"";"";"";"";"";"";"0000000617";"1";"Réalisé";"1";"797";"587";"doc_final";"796";"2024-04/1712153036-429-DP_of_Lipschitz_Networks-.7..pdf";"2024-04/1712152873-782-DP_of_Lipschitz_Networks-.7..pdf";"DP-SGD Without Clipping:\\ The Lipschitz Neural Network Way";"";"0000000617";"1712153036";"1"
"593";"S016-1";"1";"S016";"conference";"Successive Convexification for on-board scheduling of Spacecraft Rendezvous Missions";"";"";"ESA-GNC (European Space Agency – Guidance, Navigation, and Control)";"12/06/2023";"16/06/2023";"Sopot";"Pologne";"https://atpi.eventsair.com/gnc2023/";"";"";"";"";"";"";"";"20/01/2023";"";"29/05/2023";"";"Thomas Claudet(1, 2), Jeremie Labroquiere(3), Damiana Losa(2, 4), Francesco Sanfedino(1), Daniel Alazard(1)";"(1) ISAE-SUPAERO, Toulouse, 31400, France, {thomas.claudet, francesco.sanfedino, daniel.alazard}@isae-supaero.fr (2) IRT Saint-Exup´ery, 3 Rue Tarfaya, 31400, Toulouse, France, {thomas.claudet, damiana.losa}@irt-saintexupery.com (3) Thales Alenia Space, 2";"";"";"";"";"";"";"";"";"";"";"";"";"0000000801";"1";"Réalisé";"1";"761";"593";"doc_publie";"0";"2024-02/1708014556-846-ESA_GNC2023_soumission-finale.pdf";"2023-05/1685085939-283-ESA_GNC2023_soumission-finale.pdf";"";"";"0000001186";"1708014556";"1"
"595";"E086-6";"6";"E086";"communication";"ÉVOLUTIONS DES PROPRIÉTÉS ÉLECTRIQUES DU PFA LORS D’UN VIEILLISSEMENT THERMIQUE ACCÉLÉRÉ : ÉTUDE DE LA RELATION STRUCTURE PROPRIÉTÉS PAR SPECTROSCOPIE DIÉLECTRIQUE DYNAMIQUE.";"";"";"GDR REEPOS";"12/06/2023";"13/06/2023";"TOULOUSE";"France";"https://www.cirimat.cnrs.fr/spip.php?article1148";"";"";"";"";"";"";"";"26/05/2023";"";"";"";"Victor HENRI, Pierre HENRARD, Eric DANTRAS";"IRT, IRT, CIRIMAT";"";"";"";"";"";"";"";"";"";"";"";"";"0000000788";"1";"Réalisé";"1";"490";"595";"abstract";"0";"";"2023-05/1685107105-727-HENRI_GDR_REEPOS-.003..docx";" ÉVOLUTIONS DES PROPRIÉTÉS ÉLECTRIQUES DU PFA LORS D’UN VIEILLISSEMENT THERMIQUE ACCÉLÉRÉ : ÉTUDE DE LA RELATION STRUCTURE PROPRIÉTÉS PAR SPECTROSCOPIE DIÉLECTRIQUE DYNAMIQUE.";"";"0000000788";"1685107106";"1"
"596";"V075-29";"29";"V075";"conference";"Making Sense of Dependence: Efficient Black-box Explanations Using Dependence Measure";"";"";"NeurIPS";"28/11/2022";"04/12/2022";"Nouvelle Orléans";"US";"";"";"";"";"";"";"";"";"";"";"";"";"Paul Novello, Thomas Fel, David Vigouroux";"";"";"";"";"";"";"";"";"";"";"";"";"";"0000001149";"0";"Réalisé";"1";"707";"596";"doc_final";"0";"2023-11/1700478157-226-NeurIPS-2022-making-sense-of-dependence-efficient-black-box-explanations-using-dependence-measure-Paper-Conference.pdf";"";"";"";"0000001149";"1700478157";"1"
"598";"V075-30";"30";"V075";"conference";"Robust One-Class Classification with Signed Distance Function using 1-Lipschitz Neural Networks";"";"";"ICML";"24/07/2023";"30/07/2023";"Honolulu";"US";"";"";"";"";"";"";"";"";"";"";"";"";"Louis Bethune, Paul Novello, Thibault Boissin, Guillaume Coiffier, Mathieu Serrurier, Quentin Vincenot, Andres Troya-Galvis";"";"";"";"";"";"";"";"";"";"";"";"";"";"0000001149";"0";"Réalisé";"1";"706";"598";"doc_final";"0";"2023-11/1700477984-596-1238_robust_one_class_classificatio-.1..pdf";"";"";"";"0000000833";"1700477984";"1"
"607";"M010-3";"3";"M010";"communication";"Powder Bed Additive Manufacturing of alloy 718 – development of dedicated post-fabrication heat treatments ";"";"";"GDR ALMA";"27/06/2023";"29/06/2023";"Rouen";"France";"https://alma.cnrs.fr/save-the-date-2eme-journees-du-gdr-alma/";"";"";"";"";"";"";"";"31/03/2023";"31/03/2023";"28/06/2023";"";"Bertrand MAX";"IRT Saint Exupéry";"";"";"";"";"";"";"";"";"";"";"";"";"0000000101";"1";"Réalisé";"1";"1172";"607";"doc_final";"0";"2025-04/1744188389-886-GDR-ALMA---Impact-of-heat-treatments-718-LPBF---Bertrand-MAX_Vcom.pdf";"2023-06/1686750816-407-Abstract-GDR-ALMA_BMAX.pdf";"Présentation_GDR_ALMA_BMax";"";"0000000101";"1744188389";"1"
"611";"V075-32";"32";"V075";"conference";"Existence, Stability And Scalability Of Orthogonal Convolutional Neural Networks";"";"";"ICML";"23/07/2023";"29/07/2023";"Hawaii ";"USA";"https://icml.cc/";"";"";"";"";"";"";"";"20/06/2023";"20/06/2023";"01/07/2023";"";"El Mehdi Achour, François Malgouyres, Franck Mamalet";"UNIV-TLSE3 | INSMI | UT1-CAPITOLE | UNIV-TLSE2 | IMT | IRT_SAINT-EXUPERY | CNRS | ANR | ANITI";"";"";"";"";"";"";"";"";"";"";"";"";"0000000595";"0";"Réalisé";"1";"509";"611";"doc_final";"0";"2023-06/1687289969-334-reseau_lipchitz_JMLR.pdf";"";"Existence, Stability And Scalability Of Orthogonal Convolutional Neural Networks";"";"0000000595";"1687289969";"1"
"625";"M009-1";"1";"M009";"conference";"Debonding on demand strategies for industrial usecases";"";"";"EURADH 2023";"10/09/2023";"13/09/2023";"Garmisch-Partenkirchen";"Allemagne";"https://dechema.de/en/euradh_wcarp_2023.html";"";"";"";"";"";"";"";"31/01/2023";"";"";"";"Cécilia Faure, Julie Lecomte et Laurent Ferres, IRT Saint Exupéry, Talence/France  Bérangère Doll, Thales Alenia Space, Cannes/France Aurélien Fraysse, ACTIA, Toulouse/France  Stéphane Couarraze, Continental, Toulouse/France";"";"";"";"";"";"";"";"";"";"";"";"";"";"0000000217";"1";"Réalisé";"1";"751";"625";"doc_publie";"0";"2024-01/1706103055-518-EURADH_presentation_FAURE.pdf";"2023-07/1690284674-178-EURADH-2023_abstract-CODEX_v2.docx";"";"";"0000000217";"1706103055";"1"
"635";"U005-2";"2";"U005";"conference";"Multi-fidelity Nonlinear Aeroelastic Analysis of a Strut-braced Ultra-high Aspect Ratio Wing Configuration";"";"";"AIAA Aviation 2022";"27/06/2022";"01/07/2022";"Chicago";"Etats-Unis";"https://arc.aiaa.org/doi/book/10.2514/MAVIAT22";"";"";"";"";"";"";"";"17/11/2021";"25/02/2022";"11/05/2022";"";"Peter Nagy, Bryn Jones, Edmondo Minisci, Marco Fossati, Alvaro Cea, Rafael Palacios, Nicolas Roussouly";"Aerospace centre, Aerospace centre, Aerospace centre, Aerospace centre, Imperial College London, Imperial College London, IRT";"";"";"";"";"";"";"";"";"";"";"";"";"0000000074";"0";"Réalisé";"1";"553";"635";"doc_final";"0";"2023-08/1690872605-166-Aviation_2022_Manuscript_PETER-.002..pdf";"";"Multi-fidelity nonlinear aeroelastic analysis of a strut-braced ultra-high aspect ratio wing configuration";"";"0000001130";"1690872605";"1"
"639";"S087-5";"5";"S087";"conference";"Non-Convex, mixed categorical-continuous variable structural optimization applied to metallic stiffened panel sizing";"";"";"WCSMO";"05/06/2023";"09/06/2023";"Cork";"Irelande";"https://wcsmo2023.com/";"";"";"";"";"";"";"";"31/01/2023";"21/02/2023";"";"";"Simone CONIGLIO";"IRT";"";"";"";"";"";"";"";"";"";"";"";"";"0000000074";"0";"Réalisé";"1";"NULL";"NULL";"NULL";"NULL";"NULL";"";"NULL";"NULL";"NULL";"NULL";"NULL"
"640";"S087-6";"6";"S087";"conference";"A scalable problem to benchmark robust multidisciplinary design optimization techniques";"";"";"WCSMO";"05/06/2023";"09/06/2023";"Cork";"Irelande";"https://wcsmo2023.com/";"";"";"";"";"";"";"";"06/01/2023";"";"22/03/2023";"";"Amine AZIZ-ALAOUI";"IRT";"";"";"";"non";"";"";"";"";"";"";"";"";"0000000074";"0";"Réalisé";"1";"1401";"640";"doc_publie";"0";"2025-12/1766397236-779-Amine-AZIZ-ALAOUI.-WCSMO-2023-Presentation.pdf";"";"";"";"0000000074";"1766397236";"1"
"646";"U010-1";"1";"U010";"conference";"Framework-assisted implementation of an aircraft aero-structural-powerplant multidisciplinary optimization process using GEMSEO";"";"";"EUROGEN 2023";"01/06/2023";"03/06/2023";"Chania";"Grèce";"https://www.eurogen2023.org/";"";"";"";"";"";"";"";"";"21/03/2023";"";"";"Caslav ILIC, Mohammad ABU-ZURAYK, Patrick WEGENER, Martin BAUER, Achyuth ATTRAVANAM, Thomas KLIMMEK, Matthias SCHULZE, Kautuk SINHA, Jannik HÄBY, Anne GAZAIX, François GALLARD, Jean-Christophe GIRET, Matthias DE LOZZO";"DLR, DLR, DLR, DLR, DLR, DLR, DLR, DLR, DLR, ADS/IRT, IRT, IRT, IRT";"";"";"";"";"";"";"";"";"";"";"";"";"0000000697";"0";"Réalisé";"1";"556";"646";"doc_final";"0";"2023-08/1690901111-379-Framework-assisted-implementation-of-an-aircraft-aero-structural-powerplant-multidisciplinary-optimization-process-using-Gemseo.pdf";"";"Framework-assisted implementation of an aircraft aero-structural-powerplant multidisciplinary optimization process using GEMSEO";"";"0000001130";"1690901111";"1"
"672";"S005-5";"5";"S005";"conference";"An Evaluation Bench for the Exploration of Machine Learning Deployment Solutions on Edge Computers";"";"";"ERTS 2024";"11/06/2024";"12/06/2024";"Toulouse";"France";"https://erts2024.org/";"";"";"";"";"";"";"";"15/10/2023";"08/02/2024";"05/05/2024";"";"Eric JENN, Ramon CONEJO-LAGUNA, Serge TEMBO-MOUAFO, Omar HLIMI, Christophe MARABOTTO, Floris THIANT, Hugo KIEFFER, Cyril LOUIS-STANISLAS, THEO ALLOUCHE, Philippe THIERION, Halima BOOUZIDI, Smaïl NIAR";"IRT St-Ex, IRT St-Ex, IRT St-Ex, IRT St-Ex, IRT St-Ex, IRT Syst-X, Viveris, Viveris, ATOS, RSL, LAMIH";"";"";"";"";"";"";"";"";"";"";"";"";"0000000084";"1";"Réalisé";"1";"984";"672";"doc_final";"0";"2024-11/1731002795-586-ERTS2024_paper_6-.2..pdf";"2023-09/1694767394-308-erts2024_ec7_15.pdf";"";"";"0000000084";"1731002795";"1"
"673";"S005-6";"6";"S005";"conference";"Uncertainty in Assurance Case Template for Machine Learning";"";"";"ERTS 2024";"11/06/2024";"12/06/2024";"Toulouse";"France";"https://erts2024.org/";"";"";"";"";"";"";"";"15/10/2023";"08/02/2024";"05/05/2024";"";"Y. IID MESSAOUD, Jean-Loup FARGES, Eric JENN, Vincent MUSSOT";"IRT Syst-X, ONERA, IRT St- Ex, IRT St-EX";"";"";"";"";"";"";"";"";"";"";"";"";"0000000084";"0";"Réalisé";"1";"599";"673";"doc_final";"0";"2023-09/1694767687-696-Uncertainty_in_AC_templates.pdf";"";"Uncertainty in Assurance Case Template for Machine Learning";"";"0000000084";"1694767687";"1"
"674";"S005-7";"7";"S005";"conference";"A Method for Interference Analysis using the PHYLOG Modeling Language";"";"";"ERTS 2024";"11/06/2024";"12/06/2024";"Toulouse";"France";"https://erts2024.org/";"";"";"";"";"";"";"";"15/10/2023";"08/02/2024";"05/05/2024";"";"G. BRAU, E. JENN, E. COURTY, K. DELMAS, F. BONIOL";"IRT St-Ex, IRT-St-Ex, LTS, ONERA, ONERA";"";"";"";"";"";"";"";"";"";"";"";"";"0000000084";"1";"Réalisé";"1";"924";"674";"doc_final";"0";"2024-09/1725344725-832-ERTS2024_paper_31.pdf";"2024-09/1725344670-821-abstract.txt";"";"";"0000000084";"1725344725";"1"
"675";"S005-8";"8";"S005";"conference";"Assurance Cases for ML-based Systems: Workflow and Tooling";"";"";"ERTS 2024";"11/06/2024";"12/06/2024";"Toulouse";"France";"https://erts2024.org/";"";"";"";"";"";"";"";"15/10/2023";"08/02/2024";"05/05/2024";"";"V. MUSSOT, E. JENN, F. CHENEVIER, R. CONEJO-LAGUNA ";"IRT St-Ex, IRT St-Ex, , THALES AVS, IRT St-EX";"";"";"";"";"";"";"";"";"";"";"";"";"0000000084";"1";"Réalisé";"1";"926";"675";"doc_final";"0";"2024-09/1725344876-309-ERTS2024_paper_35.pdf";"2024-09/1725344816-484-abstract.txt";"";"";"0000000084";"1725344876";"1"
"678";"E039-43";"43";"E039";"conference";"Reliability-Oriented Optimization of High Performance SiC-Based Power Drive Systems for Aircraft Applications";"";"";"MEA 2024";"07/02/2024";"08/02/2024";"Toulouse";"France";"";"";"";"";"";"";"";"";"19/09/2023";"";"";"";"Bernardo Cougo, Hans Hoffmann Sathler, Marco Andrade, Alice Teixeira, Fabio Coccetti";"IRT Saint Exupery";"";"";"";"non";"";"";"";"";"";"";"";"";"0000000046";"1";"Réalisé";"1";"1010";"678";"doc_publie";"0";"2024-11/1731669151-994-Presentation-MEA2024---IRT-SaintExupery---Bernardo-COGO---Pour-Diffusion.pdf";"2023-09/1695129719-949-Extended-Abstract-MEA-2024---Reliability-Oriented-Optimization-of-High-Performance-SiC-Based---COUGO.pdf";"";"";"0000000046";"1731669151";"1"
"680";"U009-8";"8";"U009";"conference";"Evaluation of Different Diode Technologies in a Si-SiC Hybrid Switch Used in 540V/30kW Inverters";"";"";"CIPS 2024 - 13th International Conference on Integrated Power Electronics Systems. ";"12/03/2024";"14/03/2024";"Dusseldorf";"Allemagne";"https://www.cips.eu/en";"";"";"";"";"";"";"";"15/09/2023";"";"";"";"Evaluation of different diode technologies in a Si-SiC Hybrid switch used in 540V/30kW inverters";"IRT Saint-Exupery";"";"";"";"non";"";"";"";"";"";"";"";"";"0000000046";"1";"Réalisé";"1";"1014";"680";"doc_publie";"0";"2024-11/1731679611-580-PosterCIPS-mod-COGO.pptx";"2023-09/1695140158-982-Abstract_CIPS_2024_Venvio.pdf";"";"";"0000000046";"1731679611";"1"
"687";"M012-1";"1";"M012";"conference";"Surface post-treatments for Ti64 components produced by Laser Metal Deposition with powder: surface texture quantification and effect on mechanical properties";"";"";"Metals AMS 2024";"20/03/2024";"21/03/2024";"Senlis";"France";"https://metal-ams.com/contact/";"";"";"";"";"";"";"";"";"";"";"";"Clément Ernould, Jean-Marc Auger, Côme Vanouche, Mauro Ravaioli, Tobias Theel";"IRT,IRT,IRT,IRT, PFW";"";"";"";"";"";"";"";"";"";"";"";"";"0000000275";"1";"Réalisé";"1";"613";"687";"abstract";"0";"";"2023-09/1695395445-171-MetalAMS-2024_Abstract_ERNOULD.pdf";"Surface post-treatments for Ti64 components produced by Laser Metal Deposition with powder: surface texture quantification and effect on mechanical properties ";"";"0000000832";"1695395445";"1"
"688";"E005-2";"2";"E005";"communication";"Etude du comportement mécanique d’alliages de brasure SnAgCu : approche numérique et expérimentale, prise en compte des effets du vieillissement";"";"";"IEEE EPS : Journée technique Simulation multi-échelle et multi-physique";"05/12/2023";"05/12/2023";"Paris Saclay";"France";"";"";"";"";"";"";"";"";"22/09/2023";"";"";"";"Houda FRIAA";"";"";"";"";"";"";"";"";"";"";"";"";"";"0000000296";"1";"Réalisé";"1";"648";"688";"abstract_extend";"0";"2023-10/1698676003-762-IEEE-EPS_05.12.2023_Houda-FRIAA.pdf";"2023-09/1695737554-331-IEEE-EPS_05.12.2023_Houda-FRIAA.pdf";"";"";"0000000397";"1698676003";"1"
"689";"CSEC-1";"1";"CSEC";"conference";"Embedded UNet-based Semantic Segmentation of Aerial Images – a Comparison of CPU, GPU, and FPGA Workflows";"";"";"ERTS 2024";"11/06/2024";"12/06/2024";"Toulouse";"France";"https://erts2024.org/";"";"";"";"";"";"";"";"15/10/2023";"";"";"";"Julien Posso, Hugo Kieffer, Nicolas Menga, Omar Hlimi, S ?ebastien Tarris, Hubert Guerard Guy Bois, Matthieu Couderc, Eric Jenn";"Ecole polytechnique Montréal, Viveris Technologies, ADS, IRT St-Ex, Vivéris technologies, Space Codesign Systems, Space Codesign Systems,ADS, IRT St-Ex";"";"";"";"";"";"";"";"";"";"";"";"";"0000000084";"1";"Réalisé";"1";"920";"689";"doc_final";"0";"2024-09/1725344084-458-ERTS2024_paper_14.pdf";"2023-09/1695965935-961-SPOC_abstract_ERTS.pdf";"";"";"0000000084";"1725344084";"1"
"691";"S005-9";"9";"S005";"conference";"Separation of functional and time interferences concerns for efficient AMC 20-193 compliance";"";"";"ERTS 2024";"11/06/2024";"12/06/2024";"Toulouse";"France";"https://erts2024.org/";"";"";"";"";"";"";"";"15/10/2023";"08/10/2024";"05/10/2024";"";"Damien CHABROL, Jean GUYOMARC’H, Fabien SIRON, Guillaume PHAVORIN Sam THOMPSON, Eric JENN, François THURIEAU";"ASTERIOS Technologies, ASTERIOS Technologies, ASTERIOS Technologies, ASTERIOS Technologies, Rapita systems, IRT St-Ex, Safran Electronics and Defense";"";"";"";"";"";"";"";"";"";"";"";"";"0000000084";"1";"Réalisé";"1";"927";"691";"doc_final";"0";"2024-09/1725344948-147-ERTS2024_paper_5.pdf";"2023-10/1696313041-428-ERTS24-abstract_AT_RPT_IRT-v1.pdf";"";"";"0000000084";"1725344948";"1"
"692";"S005-10";"10";"S005";"conference";"Certified ML Object Detection for Surveillance Mission ";"";"";"ERTS 2024";"11/06/2024";"12/06/2024";"Toulouse";"France";"https://erts2024.org/";"";"";"";"";"";"";"";"15/10/2023";"08/02/2024";"05/05/2024";"";"Mohammed Belcaid, Eric Bonnafous, Louis Crison, Christophe Fauré, Eric Jenn, Claire Pagetti";"CS Group, CS group, CS Group, CS Group, IRT St-Ex, ONERA";"";"";"";"";"";"";"";"";"";"";"";"";"0000000084";"1";"Réalisé";"1";"929";"692";"doc_final";"0";"2024-09/1725345068-130-ERTS2024_paper_41.pdf";"2024-09/1725345015-188-abstract.txt";"";"";"0000000084";"1725345068";"1"
"697";"CSEC-2";"2";"CSEC";"conference";"An ACAS-Xu implementation using ED-324/ARP6983";"";"";"ERTS 2024";"11/06/2024";"12/06/2024";"Toulouse";"France";"https://erts2024.org/";"";"";"";"";"";"";"";"15/10/2023";"08/02/2024";"05/05/2024";"";"Christophe Gabreau, Marie-Charlotte Teulières, Cristian Maxim, Eric Jenn";"Airbus, Airbus Protect, IRT System-X, IRT Saint-Ex";"";"";"";"";"";"";"";"";"";"";"";"";"0000000084";"1";"Réalisé";"1";"922";"697";"doc_final";"0";"2024-09/1725344246-368-ERTS2024_paper_25.pdf";"2024-09/1725344214-359-abstract.txt";"";"";"0000000084";"1725344246";"1"
"708";"V075-33";"33";"V075";"conference";"Unlocking Feature Visualization for Deeper Networks with MAgnitude Constrained Optimization";"";"";"Neurips 2023";"10/12/2023";"16/12/2023";"New Orleans LA";"USA";"https://neurips.cc/";"";"";"";"";"";"";"";"11/05/2023";"21/09/2023";"27/10/2023";"";"Thomas Fel, Thibaut Boissin, Victor Boutin, Agustin Picard, Paul Novello, Julien Colin, Drew Linsley, Tom Rousseau, Rémi Cadène, Laurent Gardes, Thomas Serre";"Carney Institute for Brain Science, Brown University; Artificial and Natural Intelligence Toulouse Institute; Institut de Recherche Technologique Saint-Exupery; Innovation & Research Division, SNCF; ELLIS Alicante, Spain";"";"";"";"non";"";"";"";"";"";"";"";"";"0000000833";"1";"Réalisé";"1";"709";"708";"doc_final";"708";"2023-11/1700478558-910-MACO___Unlocking_Feature_viz-.1..pdf";"2023-10/1697548516-151-2306.06805.pdf";"";"";"0000000833";"1700478558";"1"
"709";"V075-34";"34";"V075";"conference";"Craft: Concept recursive activation factorization for explainability";"";"";"CVPR 2023";"18/06/2023";"22/06/2023";"Vancouver";"Canada";"https://openaccess.thecvf.com/CVPR2023";"";"";"";"";"";"";"";"11/11/2022";"27/02/2023";"24/03/2023";"";"Thomas Fel, Agustin Picard, Louis Bethune, Thibaut Boissin, David Vigouroux, Julien Colin, Rémi Cadène, Thomas Serre";"1Carney Institute for Brain Science, Brown University, USA;  Sorbonne Université, CNRS, France; Artificial and Natural Intelligence Toulouse Institute, Université de Toulouse, France;  Institut de Recherche Technologique Saint-Exupery, France; Innovation ";"";"";"";"";"";"";"";"";"";"";"";"";"0000000833";"1";"Réalisé";"1";"710";"709";"doc_final";"0";"2023-11/1700478746-556-CRAFT__Concept_Recursive_Activation_FacTorization-.4..pdf";"2023-10/1697548916-610-Fel_CRAFT_Concept_Recursive_Activation_FacTorization_for_Explainability_CVPR_2023_paper.pdf";"";"";"0000000833";"1700478746";"1"
"710";"V075-35";"35";"V075";"conference";"Pay attention to your loss: understanding misconceptions about lipschitz neural networks";"";"";"Neurips 2022";"28/11/2022";"09/12/2022";"Nouvelle-Orléans";"USA";"https://neurips.cc/";"";"";"";"";"";"";"";"";"";"";"";"Louis Béthune, Thibaut Boissin, Mathieu Serrurier, Franck Mamalet, Corentin Friedrich, Alberto Gonzalez Sanz";"IRIT, Université Paul-Sabatier Toulouse, France;  IRT Saint-Exupéry Toulouse, France; IMT, Université Paul-Sabatier Toulouse, France";"";"";"";"non";"";"";"";"";"";"";"";"";"0000000833";"1";"Réalisé";"1";"711";"710";"doc_final";"0";"2023-11/1700478981-841-Lipschitz_Networks_V2-.11..pdf";"2023-10/1697549233-195-NeurIPS-2022-pay-attention-to-your-loss-understanding-misconceptions-about-lipschitz-neural-networks-Paper-Conference.pdf";"";"";"0000000833";"1700478981";"1"
