"p_id";"p_ident";"p_number";"p_projet";"p_type";"p_titre";"p_type_com";"p_speaker_invite";"p_nom_conference";"p_date_debut_conference";"p_date_fin_conference";"p_ville_conference";"p_pays_conference";"p_lien_conference";"p_nom_journal";"p_publication_journal";"p_volume_journal";"p_pages_journal";"p_annee_publication";"p_doi";"p_url_bdd";"p_date_soumission";"p_date_notification";"p_date_soumission_finale";"p_nom_responsable";"p_liste_auteurs";"p_affiliation";"p_directeur_stage";"p_date_debut_stage";"p_date_fin_stage";"p_award";"p_date_soutenance_these";"p_composition_jury_these";"p_etablissement_delivrant_these";"p_directeur_these";"p_date_debut_these";"p_date_fin_these";"p_nom_meeting";"p_date_meeting";"p_auteur";"p_avec_abstract";"Statut";"p_actif";"pf_id";"pf_publication_id";"pf_type";"pf_version_of";"pf_file";"pf_abstract";"pf_titre";"pf_notes";"pf_postman";"pf_timestamp";"pf_actif"
"290";"S038-18";"18";"S038";"communication";"Scanner Neural Network for on-board segmentation of satellite images";;;"International Geoscience and Remote Sensing Symposium (IGARSS 2022)";"17/07/2022";"22/07/2022";"Kuala Lumpur";"Malaisie";"https://www.igarss2022.org/";;;;;;;;;;;;"Gaétan Bahl, Florent Lafarge";"IRT Saint Exupéry, Université Côte d'Azur - Inria";;;;"non";;;;;;;;;"0000000829";"0";"Réalisé";"1";"218";"290";"doc_publie";"0";"2022-07/1658848832-189-2022_07_17---IGARSS---ScannerNet.pdf";;;;"0000000829";"1658848832";"1"
"295";"V075-14";"14";"V075";"communication";"Object Detection With Probabilistic Guarantees: a Conformal Prediction Approach";;;"WAISE";"06/09/2022";"06/09/2022";"Munich";"Germany";"https://www.waise.org/";;;;;;;;"09/05/2022";"03/06/2022";"10/06/2022";;"Florence de Grancey (1), Jean-Luc Adam(2), Lucian Alecu(3), Sébastien Gerchinovitz (4,5),  Franck Mamalet (5),  David Vigouroux (5)";"(1) Thales AVS France SAS, (2) Renault, (3) Continental, (4) Institut de Mathématiques de Toulouse, (5) IRT Saint Exupery";;;;"oui";;;;;;;;;"0000000734";"0";"Réalisé";"1";"402";"295";"doc_final";"0";"2023-02/1677602916-759-degrancey22-waise-conformalObjectDetection.pdf";"2022-05/1652086324-509-waise-conformalobjectdetection_toReview.pdf";;;"0000000734";"1677602916";"1"
"297";"S001-6";"6";"S001";"communication";"TSN Network example with a Hot-Standby Grandmaster for critical embedded applications";;;"TSN/ 2022";"28/09/2022";"29/09/2022";"Stuttgart";"Allemagne";"https://events.weka-fachmedien.de/tsna-conference/home/";;;;;;;;"12/05/2022";"30/06/2022";"01/09/2022";;"Quentin Bailleul; Marcus Pietzsch";"IRT Saint Exupéry; s Fraunhofer IPMS";;;;"non";;;;;;;;;"0000000084";"1";"Réalisé";"1";"255";"297";"doc_final";"0";"2022-10/1665998800-890-2022_MODSC_Quentin_Baillel_TSN_Network_example_with_a_Hot-Standby_Grandmaster_for_critical_embedded_applications_TSNA2022.pdf";"2022-05/1652379260-125-TSNA2022-_-TSN-Network-example-with-a-Hot-Standby-Grandmaster-for-critical-embedded-applications.pdf";"TSN Network example with a Hot-Standby Grandmaster for critical embedded applications";;"0000000049";"1665998800";"1"
"301";"V075-15";"15";"V075";"communication";"On the explainable properties of 1-Lipschitz Neural Networks: An Optimal Transport Perspective";;;"NeuRIPS";"10/12/2023";"16/12/2023";"Nouvelle-Orléans";"USA";"https://nips.cc/";;;;;;;;"17/05/2023";"22/09/2023";"12/10/2022";;"Mathieu Serrurier (1), Franck Mamalet(2), Thomas Fel (2), Louis Béthune (1),Thibaut Boissin(2)";"(1) Université Paul-Sabatier, IRIT; (2) IRT Saint-Exupéry";;;;;;;;;;;;;"0000000595";"1";"Réalisé";"1";"719";"301";"doc_publie";"0";"2023-11/1700503017-895-Slides_OTNN.pptx";"2022-06/1654511914-103-hkr_explainability_forReview.pdf";;;"0000000595";"1700503017";"1"
"302";"V075-16";"16";"V075";"communication";"Pay attention to your loss: understanding misconceptions about 1-Lipschitz neural networks";;;"NeuRIPS";"26/11/2022";"04/12/2022";"Nouvelle-Orleans";"USA";"https://nips.cc/Conferences/2022/CallForPapers";;;;;;;;"21/05/2022";"14/09/2022";"12/10/2022";;"Louis Béthune(1), Thibaut Boissin (2), Mathieu Serrurier (1), Franck Mamalet (2), Corentin Friedrich (2), Alberto Gonzalez-Sanz (3)";"(1) Université Paul-Sabatier, IRIT; (2) IRT Saint-Exupéry; (3) Université Paul-Sabatier, IMT";;;;;;;;;;;;;"0000000595";"1";"Abstract en attente de validation interne";"0";"195";"302";"abstract";"0";;"2022-06/1654511961-263-Pay_attention_Lipschitz_Networks_forReview.pdf";"Pay attention to your loss: understanding misconceptions about 1-Lipschitz neural networks";;"0000000595";"1654511961";"1"
"322";"M031-26";"26";"M031";"communication";"Cinétique d'évolutions microstructurales dans l'alliage de titane Ti-6Al-4V élaboré par fabrication additive SLM et EBM";;;"Matériaux 2022";"24/10/2022";"28/10/2022";"Lille";"France";"https://materiaux2022.org/";;;;;;;;;;;;"Yassine Lakroune, Damien Connétable, Jonathan Hugues, Moukrane Dehmas";"CIRIMAT Université de Toulouse, CNRS 4 allée Emile Monso BP 44362 31030 Toulouse Cedex 4 France 2 ,IRT Saint Exupéry 3 rue Tarfaya 31405 Toulouse Cedex 4 France";;;;"non";;;;;;;;;"0000000089";"1";"Réalisé";"1";"364";"322";"doc_final";"0";"2023-02/1677146872-402-2022_MAT_LAKROUNE_Cin..tique-d...volutions-_MATERIAUX_2022.pdf";"2022-06/1654759210-574-2022_MAT_LAKROUNE_Cin..tique-d...volutions-_MATERIAUX_2022.pdf";;;"0000000832";"1677146872";"1"
"328";"S005-2";"2";"S005";"communication";"From Classical Algorithms to Machine Learning Algorithms for Sensor Drift Detection - An Experiment Report";;;"Workshop on Trustworthy Artificial Intelligence - Colocated with ECML/PKDD 22";"19/09/2022";"19/09/2022";"Grenoble";"France";"https://trustworthy-ai-22.sciencesconf.org/resource/page/id/1";;;;;;;;"22/06/2022";"13/07/2022";"02/09/2022";;"Mohammed BELCAID, Christophe FAURE, Eric JENN, Vincent BANVILLE, Claire PAGETTI";"CS GROUP, CS GROUP et IRT St Ex, IRT St-Ex, CSGROUP, ONERA";;;;;;;;;;;;;"0000000084";"1";"Refusé";"1";"205";"328";"doc_final";"0";"2022-06/1656420086-612-GV_paper-26.pdf";"2022-06/1655999407-566-GV_paper-26.pdf";;;"0000000084";"1656420086";"1"
"337";"S001-8";"8";"S001";"communication";"TEST fait par CL et MB";;;"Test";"22/07/2022";"30/07/2022";;;;;;;;;;;"22/07/2022";"30/07/2022";"29/07/2022";;"toto titi ";"IRT ADS INSA";;;;"non";;;;;;;;;"0000001130";"1";"Réalisé";"0";"213";"337";"doc_publie";"0";"2022-07/1658390685-828-NOtes--2.docx";"2022-07/1658389992-553-NOtes--2.docx";;;"0000001130";"1658390685";"1"
"342";"A026-4";"4";"A026";"communication";"Evolution à haute température de matériaux à gradient de composition élaborés par Laser Metal Deposition - Powder";;;"Journées annuelles GdR COnCOrD";"11/07/2022";"12/07/2022";"Grenoble";"FRANCE";"gdr-concord.cnrs.fr";;;;;;;;"01/06/2022";"10/06/2022";"11/07/2022";;"Agathe Curnis (1)(2) – Lisa Nicolas(1) – Aurélien Prillieux (1) – Ioana Popa (2) – Sébastien Chevalier (2)";"(1) Institut de Recherche Technologique (IRT) Saint Exupéry, 3 rue Tarfaya, 31400 Toulouse, France, (2) ICB, UMR 6303 CNRS, Univ. Bourgogne Franche-Comté, 21078 Dijon Cedex";;;;;;;;;;;;;"0000000804";"1";"Réalisé";"1";"225";"342";;"0";"2022-08/1659558373-364-Pr..sentation-GdR-COnCOrD-11-Juillet-2022---AC.pdf";"2022-08/1659558346-583-CURNIS-COnCOrD-JA2022.pdf";;;"0000000367";"1659558373";"1"
"353";"M026-1";"1";"M026";"communication";"Analyse du recuit d’une encre conductrice à base de particules submicroniques d’argent pour l’impression de liaisons électriques sur structure aéronautique";;;"Materiaux 2022";"24/10/2022";"28/10/2022";"Lille";"France";;;;;;;;;"02/06/2022";"01/09/2022";"05/10/2022";;"Lisa Rivière, Pierre Roumanille, Robin Alarcon, Vivien Murat, Yanid Arango, Julien Munoz";;;;;;;;;;;;;;"0000000555";"1";"Annulé";"1";"438";"353";"doc_final";"0";"2023-03/1678270540-525-Rivi..re_Colloque-4_session7_ref8420.pptx";"2022-09/1662630276-174-RIVIERE_Colloque4_Materiaux2022_soumission.pdf";;;"0000000624";"1678270540";"1"
